Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
733,789,Alvo Impacto Tradicional,Google Ads,746.98,0,2021-10-17 06:15:46,2021-12-11 02:50:14
734,204,Alvo Campanha Contemporânea,Google Ads,665.99,62,2021-08-05 19:59:20,2021-09-06 14:38:13
735,840,Conectada Impacto Vintage,Redes Sociais,392.67,0,2021-01-13 23:50:17,2021-02-05 21:20:24
736,625,Alvo Campanha Online,Google Ads,232.81,0,2023-05-02 14:39:18,2024-03-08 03:34:20
737,399,Conectada Promoção Desportiva,Redes Sociais,517.95,0,2022-09-01 14:24:33,2022-11-09 02:46:51
738,711,Clássica Promoção Nacional,TV,707.87,92,2017-05-03 16:28:12,2017-12-24 06:20:53
739,104,Conectada Impacto Retro,Redes Sociais,357.91,131,2016-09-25 21:25:54,2017-06-30 20:23:44
740,437,Viral Impacto Clássica,Influenciadores,696.2,0,2019-08-07 01:07:18,2020-02-01 19:09:24
741,646,Clássica Promoção Familiar,TV,994.01,0,2015-01-24 05:01:46,2015-10-27 23:06:22
742,928,Clássica Impacto Vintage,TV,698.64,0,2016-12-09 17:24:06,2017-01-11 05:43:55
743,421,Conectada Promoção Sustentável,Redes Sociais,952.76,209,2021-02-01 14:30:49,2021-11-09 16:44:46
744,112,Alvo Campanha Clássica,Google Ads,358.71,0,2024-10-10 22:52:16,2025-01-07 10:08:44
745,790,Direta Promoção Vintage,Email Marketing,890.06,32,2024-10-07 00:09:03,2025-06-15 14:59:30
746,618,Conectada Promoção Inovação,Redes Sociais,426.87,42,2015-12-15 11:11:01,2016-03-16 15:48:56
747,791,Clássica Impacto Familiar,TV,446.46,41,2019-12-09 07:38:19,2020-03-13 06:30:00
748,456,Conectada Impacto Retro,Redes Sociais,245.44,78,2022-11-17 11:44:02,2023-08-03 07:03:08
749,61,Viral Impacto Gourmet,Influenciadores,335.83,0,2019-08-30 12:04:00,2019-09-24 20:23:10
750,447,Direta Campanha Familiar,Email Marketing,859.85,86,2024-08-06 11:22:53,2024-12-02 19:49:28
751,766,Conectada Promoção Retro,Redes Sociais,202.33,0,2020-10-29 05:17:58,2020-11-26 16:14:11
752,118,Direta Promoção Sustentável,Email Marketing,446.81,31,2016-06-16 07:18:16,2016-12-21 07:40:04
753,195,Clássica Campanha Fitness,TV,619.52,0,2024-08-04 01:26:47,2025-03-18 04:03:04
754,755,Direta Impacto De Luxo,Email Marketing,520.78,0,2017-07-10 05:16:09,2017-10-21 05:32:59
755,237,Alvo Impacto Fitness,Google Ads,839.46,114,2022-03-07 15:38:39,2022-10-31 18:32:26
756,198,Alvo Campanha Retro,Google Ads,827.46,19,2023-07-02 05:15:48,2023-11-22 06:23:18
757,999,Alvo Campanha Online,Google Ads,358.8,0,2024-11-01 04:42:31,2024-11-18 15:23:32
758,596,Conectada Promoção Inovação,Redes Sociais,432.06,0,2014-05-21 15:50:44,2014-06-19 12:49:22
759,785,Clássica Campanha Digital,TV,682.04,23,2018-04-27 17:52:05,2018-06-24 23:12:45
760,186,Direta Impacto Ecológica,Email Marketing,594.41,0,2017-04-11 01:11:47,2018-01-01 03:30:37
761,789,Clássica Campanha Sustentável,TV,413.44,0,2017-10-03 13:38:51,2018-02-21 14:43:57
762,129,Conectada Impacto Retro,Redes Sociais,736.6,85,2014-03-15 23:19:36,2014-07-24 12:07:31
763,19,Conectada Impacto Inovação,Redes Sociais,608.94,46,2018-09-07 10:23:24,2019-02-18 15:29:39
764,378,Direta Impacto Gourmet,Email Marketing,957.69,0,2023-05-16 21:45:55,2023-06-26 07:09:38
765,184,Viral Promoção Desportiva,Influenciadores,316.77,76,2017-12-30 21:17:24,2018-03-29 21:30:03
766,975,Viral Impacto Fitness,Influenciadores,936.19,38,2021-05-18 02:17:00,2021-10-16 16:01:02
767,517,Alvo Campanha Retro,Google Ads,434.07,165,2017-12-02 01:18:50,2018-11-10 20:02:38
768,543,Alvo Impacto Inovação,Google Ads,487.7,60,2016-07-16 12:03:02,2016-12-24 00:56:54
769,471,Alvo Impacto Clássica,Google Ads,300.69,0,2023-08-07 08:07:34,2024-06-12 07:44:25
770,421,Conectada Promoção Vintage,Redes Sociais,955.78,0,2015-08-04 01:14:21,2015-11-13 05:56:28
771,273,Conectada Campanha Gourmet,Redes Sociais,424.07,0,2020-01-27 15:52:12,2020-07-01 22:55:39
772,259,Alvo Promoção Cultural,Google Ads,459.42,67,2014-01-25 08:30:52,2014-10-28 10:46:27
773,370,Viral Impacto Urbana,Influenciadores,513.96,0,2016-10-27 12:04:38,2017-02-13 06:06:43
774,471,Viral Campanha Global,Influenciadores,257.66,0,2019-05-18 07:51:44,2020-01-11 01:10:57
775,43,Clássica Impacto Online,TV,726.0,0,2018-12-12 19:28:47,2019-01-13 16:58:16
776,731,Conectada Campanha Local,Redes Sociais,276.81,190,2019-03-25 00:06:44,2019-09-13 00:30:57
777,577,Conectada Promoção Artística,Redes Sociais,825.0,39,2023-09-19 08:08:23,2024-04-27 21:20:59
778,859,Conectada Campanha Tradicional,Redes Sociais,464.77,0,2022-03-19 19:32:04,2022-05-14 17:12:07
779,282,Conectada Impacto Vintage,Redes Sociais,714.66,0,2014-07-08 18:36:40,2015-04-12 01:49:12
780,847,Clássica Impacto Fitness,TV,352.98,57,2020-05-10 08:48:17,2020-12-02 02:40:44
781,861,Clássica Promoção Global,TV,585.73,103,2016-07-31 15:37:21,2017-07-05 14:21:16
782,773,Alvo Campanha Artística,Google Ads,274.05,0,2014-06-23 07:00:45,2014-08-21 21:54:07
783,119,Conectada Campanha Fitness,Redes Sociais,815.93,0,2017-05-13 20:51:31,2017-11-28 14:03:47
784,548,Direta Impacto Online,Email Marketing,824.32,0,2015-11-19 14:21:50,2016-09-06 01:42:43
785,715,Clássica Promoção Contemporânea,TV,555.45,94,2016-05-18 00:07:22,2017-02-28 14:00:34
786,172,Viral Impacto Clássica,Influenciadores,462.33,335,2016-01-14 14:35:49,2017-01-03 14:00:34
787,640,Alvo Promoção Local,Google Ads,300.92,0,2024-02-05 04:17:03,2024-05-18 11:44:54
788,532,Conectada Campanha Sustentável,Redes Sociais,719.16,0,2020-03-23 13:44:26,2020-05-06 04:00:40
789,617,Clássica Campanha De Luxo,TV,639.62,82,2020-10-02 04:05:47,2021-01-26 08:06:16
790,192,Conectada Campanha Rural,Redes Sociais,380.23,120,2024-06-06 22:59:09,2024-12-28 20:06:17
791,954,Conectada Impacto Gourmet,Redes Sociais,213.29,0,2024-11-10 01:40:44,2025-01-10 08:22:57
792,585,Viral Promoção Artística,Influenciadores,481.17,144,2022-02-01 12:46:43,2022-10-25 23:39:02
793,237,Conectada Impacto Tecnológica,Redes Sociais,680.9,0,2020-07-30 15:28:28,2020-08-18 01:33:37
794,620,Clássica Impacto Retro,TV,548.51,0,2016-08-28 05:41:14,2016-11-30 18:10:25
795,596,Clássica Promoção Fitness,TV,608.89,0,2023-07-23 12:17:33,2023-11-11 08:26:42
796,424,Clássica Promoção Local,TV,401.71,21,2019-04-24 19:47:29,2019-10-08 16:00:05
797,642,Direta Impacto Retro,Email Marketing,284.01,0,2015-12-03 08:37:50,2016-03-07 14:58:05
798,398,Conectada Campanha Rural,Redes Sociais,386.01,0,2019-04-27 00:17:52,2019-11-13 22:16:58
799,597,Conectada Promoção Tradicional,Redes Sociais,948.75,144,2022-07-15 16:33:52,2023-04-29 04:26:41
800,752,Viral Promoção Sustentável,Influenciadores,637.0,0,2023-05-11 17:01:01,2023-10-13 06:51:22
801,754,Clássica Campanha Gourmet,TV,315.62,75,2018-10-19 22:12:16,2019-10-11 12:42:40
802,330,Conectada Campanha De Luxo,Redes Sociais,676.58,214,2022-07-29 05:11:31,2023-03-09 06:18:02
803,471,Direta Promoção De Luxo,Email Marketing,207.99,67,2016-02-19 06:35:39,2016-08-14 07:09:19
804,525,Clássica Campanha Sustentável,TV,752.05,0,2016-01-22 05:26:23,2016-12-04 07:43:27
805,550,Direta Impacto Ecológica,Email Marketing,832.99,152,2019-03-28 14:23:23,2019-10-15 21:08:13
806,873,Conectada Promoção De Luxo,Redes Sociais,813.41,0,2018-02-18 07:30:24,2018-04-24 11:37:36
807,677,Clássica Promoção Contemporânea,TV,573.64,0,2024-11-25 18:45:51,2025-07-18 08:43:08
808,124,Alvo Promoção Digital,Google Ads,573.86,0,2023-02-25 12:53:39,2023-11-01 06:22:02
809,957,Direta Campanha Cultural,Email Marketing,353.86,0,2019-07-09 22:08:16,2019-12-03 18:10:50
810,953,Viral Impacto Desportiva,Influenciadores,765.59,180,2024-06-18 22:53:07,2025-02-07 15:43:17
811,602,Clássica Campanha Gourmet,TV,631.38,93,2023-06-09 18:55:52,2024-02-25 05:05:30
812,11,Clássica Campanha Retro,TV,916.88,121,2016-09-14 05:58:40,2017-01-29 10:17:03
813,698,Direta Promoção Desportiva,Email Marketing,272.95,25,2023-03-01 20:55:46,2023-09-13 04:03:17
814,745,Clássica Promoção Local,TV,908.85,0,2018-02-15 07:03:52,2018-10-18 20:14:41
815,264,Conectada Promoção Online,Redes Sociais,592.11,13,2018-04-08 18:40:09,2018-11-07 11:48:58
816,975,Clássica Promoção Ecológica,TV,842.48,226,2021-02-26 08:57:08,2021-12-31 05:36:08
817,301,Direta Impacto Global,Email Marketing,587.46,98,2023-05-29 19:07:08,2023-12-25 22:34:59
818,219,Direta Impacto Rural,Email Marketing,661.6,0,2019-07-09 17:25:34,2019-11-16 05:57:27
819,926,Clássica Impacto Sustentável,TV,703.74,0,2021-03-30 09:06:50,2021-09-01 07:30:43
820,345,Conectada Promoção Inovação,Redes Sociais,500.84,200,2014-06-05 01:42:04,2015-02-22 01:45:03
821,526,Alvo Promoção Clássica,Google Ads,305.78,85,2017-12-26 04:09:34,2018-08-13 03:06:26
822,130,Clássica Impacto Desportiva,TV,422.81,29,2018-08-03 00:34:37,2019-02-11 15:36:22
823,766,Clássica Impacto Global,TV,258.54,51,2022-08-01 05:55:12,2022-12-24 15:47:40
824,966,Conectada Impacto Digital,Redes Sociais,205.94,0,2014-04-14 10:32:40,2014-09-28 03:57:54
825,568,Direta Promoção Sustentável,Email Marketing,772.69,0,2020-04-07 17:26:38,2020-05-13 05:18:04
826,988,Alvo Promoção Urbana,Google Ads,414.38,0,2015-07-22 01:27:12,2015-08-07 00:26:15
827,27,Viral Impacto Desportiva,Influenciadores,518.27,0,2016-06-25 10:34:29,2016-12-12 07:39:04
828,628,Viral Promoção Rural,Influenciadores,695.41,0,2018-12-23 16:50:46,2019-11-09 11:57:21
829,56,Clássica Promoção Fitness,TV,574.98,95,2018-02-22 17:30:52,2019-01-18 07:47:22
830,378,Viral Campanha Cultural,Influenciadores,414.6,0,2023-06-05 09:42:38,2023-09-02 15:49:20
831,319,Alvo Campanha Tecnológica,Google Ads,675.31,30,2016-12-31 23:40:31,2017-08-29 16:42:59
832,738,Conectada Promoção Fitness,Redes Sociais,292.39,0,2020-08-11 14:09:09,2021-03-17 09:11:48
833,717,Viral Promoção Rural,Influenciadores,615.99,0,2022-06-14 03:29:36,2022-10-18 02:50:11
834,302,Alvo Promoção Cultural,Google Ads,361.86,213,2019-04-23 00:37:11,2020-03-25 23:09:34
835,614,Clássica Impacto De Luxo,TV,398.27,0,2014-07-08 01:39:09,2015-03-31 05:23:13
836,79,Alvo Campanha Inovação,Google Ads,509.23,35,2014-06-30 08:37:28,2015-01-11 19:24:18
837,38,Clássica Impacto Global,TV,748.92,0,2019-10-08 17:08:00,2019-10-29 08:23:24
838,328,Alvo Promoção Familiar,Google Ads,620.19,105,2021-08-18 08:44:02,2022-06-06 13:27:44
839,635,Conectada Impacto Inovação,Redes Sociais,974.77,33,2019-12-07 00:36:58,2020-03-02 02:39:26
840,546,Clássica Promoção Online,TV,499.06,32,2021-05-03 13:41:26,2021-11-17 09:46:42
841,913,Viral Campanha Fitness,Influenciadores,960.1,30,2017-01-21 22:44:18,2017-11-21 13:45:56
842,41,Conectada Impacto Ecológica,Redes Sociais,555.94,166,2019-11-13 04:38:17,2020-06-30 16:06:35
843,144,Conectada Impacto Ecológica,Redes Sociais,624.42,20,2023-09-16 21:10:05,2024-02-06 08:09:34
844,127,Clássica Impacto Digital,TV,517.39,0,2018-08-04 18:39:07,2019-02-19 11:29:51
845,54,Alvo Impacto Familiar,Google Ads,335.29,165,2015-10-10 20:59:49,2016-07-24 00:39:20
846,221,Direta Promoção Rural,Email Marketing,590.11,0,2017-03-12 06:22:41,2017-04-30 16:02:49
847,532,Direta Campanha Desportiva,Email Marketing,972.96,92,2014-06-22 09:01:37,2015-04-26 08:40:36
848,969,Clássica Campanha Fitness,TV,306.24,34,2015-03-26 13:39:41,2015-07-26 04:29:41
849,74,Clássica Promoção Urbana,TV,979.68,181,2022-08-19 09:56:21,2023-08-08 23:02:01
850,380,Conectada Campanha Nacional,Redes Sociais,483.63,43,2016-06-11 02:29:05,2017-04-08 23:25:15
851,721,Clássica Impacto Urbana,TV,934.44,53,2015-01-12 18:06:56,2015-11-12 23:18:04
852,809,Clássica Promoção Ecológica,TV,677.36,16,2019-01-19 05:03:12,2019-03-15 11:27:08
853,533,Viral Impacto Artística,Influenciadores,261.7,0,2023-05-14 09:56:56,2024-03-11 07:34:57
854,140,Conectada Promoção Artística,Redes Sociais,347.42,33,2017-07-17 19:31:41,2018-04-24 03:57:24
855,441,Clássica Campanha Vintage,TV,334.28,0,2015-08-17 05:31:37,2015-09-11 23:08:22
856,367,Alvo Campanha Gourmet,Google Ads,632.44,21,2020-02-17 11:34:23,2020-03-06 09:35:05
857,304,Conectada Campanha Familiar,Redes Sociais,248.8,0,2014-01-08 14:31:01,2014-08-28 00:36:59
858,371,Viral Campanha Online,Influenciadores,866.11,0,2021-02-10 21:09:21,2021-05-12 13:45:55
859,145,Conectada Impacto Desportiva,Redes Sociais,228.83,18,2023-01-10 03:51:26,2023-10-15 17:37:36
860,505,Conectada Impacto Tradicional,Redes Sociais,429.85,0,2017-01-25 23:32:21,2017-02-26 12:05:33
861,327,Clássica Impacto Nacional,TV,475.44,98,2019-01-23 19:49:07,2019-09-09 09:13:35
862,632,Direta Campanha Cultural,Email Marketing,327.99,19,2017-06-14 07:07:30,2018-05-28 14:36:10
863,919,Clássica Promoção Online,TV,684.37,23,2022-02-15 14:02:01,2023-01-29 07:07:41
864,121,Viral Impacto Contemporânea,Influenciadores,332.24,1,2019-11-07 09:26:55,2020-10-05 01:52:50
865,795,Clássica Campanha Artística,TV,651.61,0,2024-09-07 11:28:01,2025-05-08 08:37:34
866,847,Conectada Impacto Ecológica,Redes Sociais,490.96,99,2014-02-02 17:07:22,2014-06-21 09:38:59
867,431,Clássica Impacto Gourmet,TV,216.92,9,2020-06-12 00:12:01,2020-08-20 04:53:50
868,477,Direta Impacto Global,Email Marketing,924.36,0,2024-05-17 03:18:11,2024-09-03 10:49:25
869,510,Direta Impacto Tradicional,Email Marketing,321.64,112,2018-03-02 01:27:00,2018-10-17 01:39:01
870,376,Viral Campanha De Luxo,Influenciadores,205.93,173,2014-11-01 06:59:07,2015-10-31 13:33:16
871,733,Viral Campanha Rural,Influenciadores,849.36,0,2024-06-14 23:01:16,2025-01-19 08:24:46
872,525,Direta Impacto Tecnológica,Email Marketing,555.11,14,2017-04-05 12:28:25,2017-07-15 09:06:37
873,517,Alvo Promoção Fitness,Google Ads,216.84,78,2020-08-13 06:17:59,2021-06-19 10:54:50
874,566,Clássica Impacto Contemporânea,TV,372.84,49,2014-05-13 03:41:22,2014-12-11 23:44:35
875,862,Direta Campanha Clássica,Email Marketing,604.26,0,2022-03-18 23:31:14,2022-05-11 18:29:39
876,746,Conectada Promoção Fitness,Redes Sociais,779.69,280,2017-09-22 02:58:20,2018-07-27 10:57:57
877,205,Alvo Promoção Local,Google Ads,654.82,0,2024-12-08 08:53:44,2024-12-26 13:25:29
878,660,Alvo Promoção Tecnológica,Google Ads,625.77,0,2021-09-09 15:05:39,2022-04-16 11:30:55
879,593,Direta Impacto Gourmet,Email Marketing,667.21,0,2021-09-30 15:37:07,2022-02-28 15:36:09
880,540,Conectada Promoção Online,Redes Sociais,873.42,9,2023-02-07 15:59:09,2023-07-08 03:12:38
881,206,Clássica Campanha Familiar,TV,469.13,18,2017-01-27 11:39:01,2017-06-06 08:34:49
882,930,Alvo Impacto Local,Google Ads,566.74,0,2014-04-29 18:46:19,2015-03-17 06:13:16
883,21,Clássica Promoção Contemporânea,TV,692.44,0,2017-01-04 09:21:31,2017-05-09 15:49:26
884,16,Clássica Impacto Tecnológica,TV,868.98,0,2024-05-23 00:13:27,2025-03-07 19:08:34
885,173,Clássica Promoção Tradicional,TV,474.48,0,2020-05-30 07:38:31,2020-07-31 14:58:26
886,483,Viral Campanha Contemporânea,Influenciadores,941.5,94,2014-02-10 12:20:17,2014-07-06 00:22:37
887,429,Viral Campanha Global,Influenciadores,507.52,56,2018-04-21 05:33:00,2018-08-01 06:50:12
888,859,Alvo Promoção Local,Google Ads,774.64,0,2015-08-13 10:34:16,2015-11-29 20:46:15
889,304,Alvo Impacto Desportiva,Google Ads,831.35,83,2014-09-04 16:24:45,2015-08-17 11:39:08
890,608,Conectada Campanha Global,Redes Sociais,921.01,0,2017-03-16 09:27:22,2018-03-05 00:44:57
891,5,Clássica Campanha Clássica,TV,501.5,0,2018-07-30 07:06:15,2018-11-10 10:14:08
892,407,Viral Promoção Rural,Influenciadores,279.45,0,2016-05-02 00:50:26,2016-08-04 23:07:18
893,602,Conectada Campanha Sustentável,Redes Sociais,712.36,0,2015-03-07 06:57:53,2015-08-11 17:55:32
894,951,Clássica Campanha Desportiva,TV,451.43,0,2023-02-11 00:34:32,2023-06-27 14:00:45
895,358,Alvo Impacto Fitness,Google Ads,884.4,83,2020-05-07 10:45:10,2021-01-05 07:07:56
896,407,Direta Impacto Cultural,Email Marketing,486.08,28,2020-08-06 22:59:09,2021-06-05 23:47:00
897,15,Direta Campanha Ecológica,Email Marketing,887.96,83,2022-02-23 06:00:49,2022-07-02 01:59:49
898,192,Alvo Campanha Desportiva,Google Ads,536.15,31,2018-04-27 02:56:49,2019-03-08 18:58:23
899,395,Clássica Impacto Global,TV,819.9,225,2014-12-18 21:10:43,2015-05-07 19:43:26
900,187,Direta Promoção Urbana,Email Marketing,866.73,94,2018-12-21 00:14:53,2019-07-31 17:19:08
901,644,Clássica Promoção Tecnológica,TV,298.98,144,2020-10-02 13:42:24,2021-09-08 09:57:03
902,513,Conectada Campanha Rural,Redes Sociais,660.18,0,2018-09-25 00:19:46,2019-06-17 23:20:49
903,724,Conectada Campanha Gourmet,Redes Sociais,985.33,95,2019-11-20 20:09:23,2020-07-04 03:59:57
904,454,Conectada Campanha Global,Redes Sociais,448.67,0,2021-12-18 18:30:00,2022-02-19 03:38:35
905,102,Direta Promoção Tecnológica,Email Marketing,791.49,0,2014-12-13 11:47:27,2015-08-13 08:36:08
906,116,Conectada Impacto Global,Redes Sociais,441.65,0,2014-02-14 13:18:57,2014-09-20 12:07:35
907,49,Direta Promoção Online,Email Marketing,755.73,0,2022-01-05 09:40:28,2022-04-07 01:03:26
908,774,Clássica Impacto Gourmet,TV,253.59,57,2014-09-28 13:14:01,2015-04-25 23:23:24
909,885,Viral Impacto Local,Influenciadores,909.56,0,2016-04-05 13:39:56,2016-10-24 17:18:11
910,620,Viral Campanha Vintage,Influenciadores,975.27,98,2024-05-11 08:59:43,2025-02-23 03:22:46
911,142,Clássica Campanha Cultural,TV,902.23,176,2023-08-27 18:38:42,2024-07-30 10:13:40
912,88,Conectada Impacto Retro,Redes Sociais,254.61,0,2016-03-18 04:40:54,2016-12-02 18:07:51
913,129,Direta Impacto Vintage,Email Marketing,743.09,0,2019-05-13 11:40:48,2020-01-28 17:01:32
914,640,Alvo Impacto Clássica,Google Ads,234.91,33,2016-07-12 17:42:42,2017-07-02 01:14:32
915,908,Conectada Promoção Sustentável,Redes Sociais,790.63,74,2015-05-10 11:53:20,2016-02-21 05:07:32
916,916,Viral Impacto Cultural,Influenciadores,933.84,252,2019-05-16 01:37:26,2020-02-17 19:12:28
917,812,Clássica Impacto Artística,TV,462.79,20,2021-08-04 06:50:43,2022-06-12 20:59:22
918,210,Viral Campanha Gourmet,Influenciadores,434.94,0,2020-02-10 17:00:14,2020-05-12 11:59:41
919,469,Conectada Impacto Online,Redes Sociais,502.36,0,2018-05-16 12:59:34,2018-12-15 10:35:25
920,889,Alvo Campanha Cultural,Google Ads,610.47,53,2015-10-25 02:12:19,2016-02-22 16:33:05
921,312,Conectada Campanha Global,Redes Sociais,935.99,0,2022-02-04 23:43:40,2022-12-26 20:13:24
922,805,Alvo Promoção Local,Google Ads,441.8,0,2022-01-05 09:55:06,2022-03-30 23:13:00
923,732,Viral Campanha Online,Influenciadores,233.92,0,2024-08-11 02:21:42,2025-01-18 19:36:57
924,314,Conectada Impacto Tradicional,Redes Sociais,870.91,0,2020-10-15 06:28:19,2021-04-29 15:32:48
925,159,Conectada Impacto Fitness,Redes Sociais,614.36,140,2023-10-24 02:07:46,2024-06-29 22:46:30
926,403,Direta Promoção Inovação,Email Marketing,998.71,0,2017-03-03 09:58:10,2018-01-04 04:07:49
927,25,Conectada Campanha Local,Redes Sociais,647.51,0,2016-03-31 09:09:51,2016-06-29 15:25:03
928,383,Conectada Impacto Artística,Redes Sociais,917.31,83,2019-07-05 09:59:46,2019-11-08 01:39:33
929,264,Direta Promoção Familiar,Email Marketing,659.42,28,2019-03-20 03:12:42,2019-12-11 16:28:05
930,259,Viral Impacto Tecnológica,Influenciadores,564.86,81,2021-10-30 14:03:11,2022-01-23 10:01:12
931,891,Viral Impacto Nacional,Influenciadores,629.79,67,2020-02-14 22:57:27,2020-11-24 01:24:59
932,888,Alvo Promoção Retro,Google Ads,249.76,0,2018-09-21 09:20:50,2018-11-18 23:56:27
933,14,Conectada Impacto Contemporânea,Redes Sociais,712.72,22,2018-07-24 07:32:02,2018-11-27 22:35:38
934,120,Clássica Impacto Desportiva,TV,789.35,0,2017-08-10 08:35:53,2017-09-24 04:08:38
935,884,Viral Promoção Vintage,Influenciadores,569.91,0,2022-11-15 00:21:10,2023-03-26 03:56:49
936,966,Clássica Promoção Nacional,TV,318.12,121,2020-02-10 19:45:23,2020-11-18 02:54:52
937,812,Clássica Impacto Retro,TV,843.29,31,2014-07-28 04:04:56,2014-10-09 05:18:30
938,121,Alvo Impacto Fitness,Google Ads,446.56,0,2016-01-07 06:05:27,2016-09-29 00:33:53
939,571,Conectada Campanha Vintage,Redes Sociais,607.79,0,2024-12-31 13:49:40,2025-12-05 02:10:23
940,855,Viral Promoção Familiar,Influenciadores,927.46,0,2021-12-25 12:51:38,2022-12-09 15:29:50
941,155,Viral Campanha Retro,Influenciadores,476.16,0,2014-11-17 12:09:12,2015-06-14 06:24:13
942,587,Viral Promoção Urbana,Influenciadores,311.53,0,2016-07-22 22:19:07,2016-08-13 11:33:29
943,936,Viral Promoção Ecológica,Influenciadores,476.87,95,2023-12-25 14:53:51,2024-06-24 22:47:33
944,356,Viral Impacto Familiar,Influenciadores,269.27,137,2021-09-11 12:55:00,2021-12-19 16:24:32
945,251,Alvo Campanha Clássica,Google Ads,761.11,63,2017-11-11 07:00:46,2018-10-29 21:27:44
